agency_id,agency_name,sector,location_id,location_name,location_type,lat,lon,gtfs_location_type,capture_date,source_url
sound_transit,Sound Transit,transit,sound_transit-N07-E-00003,U District Station Entrance B,transit_center_or_park_ride,47.660005,-122.31419,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N09,Roosevelt,station,47.676595,-122.315976,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N09-E-00001,Roosevelt Station Entrance A,transit_center_or_park_ride,47.677141,-122.315893,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N09-E-00002,Roosevelt Station Entrance B,transit_center_or_park_ride,47.676058,-122.315877,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N11,Northgate,station,47.703028,-122.32829,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N11-E-00001,Northgate Station Entrance A,transit_center_or_park_ride,47.703391,-122.328258,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N11-E-00002,Northgate Station Entrance B1,transit_center_or_park_ride,47.702793,-122.32834,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N11-E-00003,Northgate Station Entrance B2,transit_center_or_park_ride,47.70232,-122.328125,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N11-E-00005,Northgate Station Elevator Entrance,transit_center_or_park_ride,47.702624,-122.32828,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N13,Pinehurst,station,47.724043,-122.323851,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N15,Shoreline South/148th,station,47.736095,-122.325227,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N15-E-00001,Shoreline South/148th Station Entrance A,transit_center_or_park_ride,47.736453,-122.32547,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N15-E-00002,Shoreline South/148th Station Entrance B,transit_center_or_park_ride,47.735736,-122.325016,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N17,Shoreline North/185th,station,47.764067,-122.322889,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N17-E-00001,Shoreline North/185th Station Entrance A,transit_center_or_park_ride,47.764844,-122.322616,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N17-E-00002,Shoreline North/185th Station Entrance A,transit_center_or_park_ride,47.764843,-122.322847,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N17-E-00003,Shoreline North/185th Station Entrance A1,transit_center_or_park_ride,47.764796,-122.322669,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N17-E-00004,Shoreline North/185th Station Entrance B,transit_center_or_park_ride,47.763482,-122.322953,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N17-E-00005,Shoreline North/185th Station Entrance B,transit_center_or_park_ride,47.763499,-122.323118,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N17-E-00006,Shoreline North/185th Station Entrance B1,transit_center_or_park_ride,47.763605,-122.322914,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N19,Mountlake Terrace,station,47.785057,-122.314788,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N19-E-00001,Mountlake Terrace Station Entrance A,transit_center_or_park_ride,47.785316,-122.3148,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N19-E-00002,Mountlake Terrace Station Entrance B,transit_center_or_park_ride,47.784626,-122.314791,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N23,Lynnwood City Center,station,47.815637,-122.294779,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N23-E-00001,Lynnwood City Center Station Entrance A,transit_center_or_park_ride,47.815848,-122.294404,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-N23-E-00002,Lynnwood City Center Station Entrance B,transit_center_or_park_ride,47.815292,-122.295357,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S01,Angle Lake,station,47.422703,-122.297714,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S01-E-00001,Angle Lake Station North Entrance,transit_center_or_park_ride,47.42309,-122.297838,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S01-E-00002,Angle Lake Station South Entrance,transit_center_or_park_ride,47.422264,-122.297765,2,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S03,Kent Des Moines,station,47.389552,-122.294399,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S05,Star Lake,station,47.359388,-122.297391,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S07,Federal Way Downtown,station,47.315903,-122.303829,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SN02,Edmonds Station,station,47.811152,-122.384373,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SN03,Mukilteo Station,station,47.94837,-122.301052,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SN04,Everett Station,station,47.974947,-122.197257,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS01,King Street Station,station,47.597702,-122.329456,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS02,Tukwila Sounder Station,station,47.460199,-122.24043,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS03,Kent Sounder Station,station,47.384154,-122.233033,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS04,Auburn Station,station,47.306411,-122.232257,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS05,Sumner Station,station,47.201287,-122.244813,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS06,Puyallup Station,station,47.192717,-122.295675,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS07,Tacoma Dome Station,station,47.239571,-122.427024,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS08,South Tacoma Station,station,47.203491,-122.485552,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-SS09,Lakewood Station,station,47.153189,-122.499103,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_AU_NB,Auburn Station,transit_center_or_park_ride,47.306299,-122.232137,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_AU_SB,Auburn Station,transit_center_or_park_ride,47.306299,-122.232375,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_ED,Edmonds Station,transit_center_or_park_ride,47.811152,-122.384373,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_EV,Everett Station,transit_center_or_park_ride,47.974947,-122.197257,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_KE_NB,Kent Sounder Station,transit_center_or_park_ride,47.384022,-122.232903,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_KE_SB,Kent Sounder Station,transit_center_or_park_ride,47.384257,-122.233151,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_KS,King Street Station,transit_center_or_park_ride,47.597702,-122.329456,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_KS_T3,King Street Station,transit_center_or_park_ride,47.597722,-122.329503,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_KS_T9,King Street Station,transit_center_or_park_ride,47.597694,-122.329909,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_LW,Lakewood Station,transit_center_or_park_ride,47.153189,-122.499103,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_MU,Mukilteo Station,transit_center_or_park_ride,47.94911,-122.29903,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_MU_T2,Mukilteo Station,transit_center_or_park_ride,47.949061,-122.298703,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_PU_NB,Puyallup Station,transit_center_or_park_ride,47.192634,-122.295644,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_PU_SB,Puyallup Station,transit_center_or_park_ride,47.192736,-122.295349,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_ST,South Tacoma Station,transit_center_or_park_ride,47.203491,-122.485552,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_SU_NB,Sumner Station,transit_center_or_park_ride,47.201418,-122.244497,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_SU_SB,Sumner Station,transit_center_or_park_ride,47.201218,-122.245037,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_TD,Tacoma Dome Station,transit_center_or_park_ride,47.239443,-122.428193,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_TD_T2,Tacoma Dome Station,transit_center_or_park_ride,47.239378,-122.42787,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_TK_NB,Tukwila Sounder Station,transit_center_or_park_ride,47.460527,-122.240293,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-S_TK_SB,Tukwila Sounder Station,transit_center_or_park_ride,47.460432,-122.240507,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T05,Union Station,station,47.244865,-122.436623,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T05-T1,Union Station,transit_center_or_park_ride,47.244915,-122.436616,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T05-T2,Union Station,transit_center_or_park_ride,47.24477,-122.436628,0,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T07,Convention Center,station,47.249496,-122.438552,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T09,Theater District,station,47.252534,-122.439239,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T13,Old City Hall,station,47.257746,-122.440421,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T15,S 4th,station,47.261319,-122.442723,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T17,Stadium District,station,47.263869,-122.448999,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T19,Tacoma General,station,47.260083,-122.453564,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T21,6th Ave,station,47.256925,-122.452848,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T23,Hilltop District,station,47.251758,-122.451665,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
sound_transit,Sound Transit,transit,sound_transit-T25,St Joseph,station,47.24528,-122.450187,1,2026-09-07,https://gtfs.sound.obaweb.org/prod/40_gtfs.zip
